Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
6,5,502650,294850,123500,171350,65600,30000,35600,62400,21750,40650,72450,49350,23100,94400,22400,72000,183000,48000,135000,24800,
6,6,399850,244050,108450,135600,36000,21000,15000,49950,23850,26100,89700,38400,51300,68400,25200,43200,131000,56000,75000,24800,
6,7,508750,293750,125700,168050,59200,21000,38200,54150,19500,34650,98400,60000,38400,82000,25200,56800,184000,64000,120000,31000,
6,8,436735,288135,145850,142285,71435,44200,27235,60750,23850,36900,61950,29400,32550,94000,48400,45600,130000,40000,90000,18600,
6,9,447985,276385,86450,189935,66235,33000,33235,44400,17400,27000,77550,30450,47100,88200,5600,82600,153000,48000,105000,18600,
6,10,408385,207585,98085,109500,30235,15235,15000,39000,15150,23850,82350,36900,45450,56000,30800,25200,176000,56000,120000,24800,
6,11,365000,201200,91200,110000,69000,33000,36000,43350,25950,17400,52050,23850,28200,36800,8400,28400,139000,64000,75000,24800,
6,12,390750,249150,110850,138300,54000,15000,39000,46500,17400,29100,87450,44850,42600,61200,33600,27600,123000,48000,75000,18600,
6,13,497520,264920,108970,155950,61770,36470,25300,24750,8700,16050,80400,17400,63000,98000,46400,51600,214000,64000,150000,18600,
6,14,444150,242550,104850,137700,60000,21000,39000,52950,28200,24750,69600,30450,39150,60000,25200,34800,183000,48000,135000,18600,
6,15,497950,281150,98100,183050,55300,21000,34300,36750,15150,21600,77100,39150,37950,112000,22800,89200,192000,72000,120000,24800,
6,16,458100,250300,118400,131900,63000,27000,36000,63000,30450,32550,62700,30150,32550,61600,30800,30800,183000,48000,135000,24800,
6,17,441950,279150,125200,153950,78900,30000,48900,58650,26100,32550,65400,38100,27300,76200,31000,45200,138000,48000,90000,24800,
6,18,382340,259340,115220,144120,78940,36470,42470,25350,4200,21150,73650,33750,39900,81400,40800,40600,92000,32000,60000,31000,
6,19,487200,275600,126800,148800,57000,27000,30000,47550,19500,28050,97650,43500,54150,73400,36800,36600,193000,88000,105000,18600,
6,20,501000,272200,119150,153050,65200,27000,38200,49950,23850,26100,83850,42900,40950,73200,25400,47800,204000,24000,180000,24800,
6,21,542200,347600,178400,169200,84100,44200,39900,51600,32100,19500,97500,44100,53400,114400,58000,56400,176000,56000,120000,18600,
6,22,445450,280850,121050,159800,64300,27000,37300,52050,17400,34650,87300,51450,35850,77200,25200,52000,146000,56000,90000,18600,
6,23,511185,286385,131650,154735,72235,30000,42235,43350,21600,21750,114600,52050,62550,56200,28000,28200,200000,80000,120000,24800,
6,24,419300,241500,103200,138300,45000,24000,21000,47700,19500,28200,98400,34500,63900,50400,25200,25200,153000,48000,105000,24800,
6,25,512300,296500,132800,163700,49300,27000,22300,55800,18000,37800,99000,45600,53400,92400,42200,50200,191000,56000,135000,24800,
6,26,502150,291550,119050,172500,72000,18000,54000,44250,15150,29100,77700,43500,34200,97600,42400,55200,192000,72000,120000,18600,
6,27,473550,323950,145550,178400,84900,41600,43300,40200,22500,17700,56850,23250,33600,142000,58200,83800,131000,56000,75000,18600,
6,28,512750,272950,130800,142150,45000,15000,30000,39000,28200,10800,103950,54000,49950,85000,33600,51400,215000,80000,135000,24800,
6,29,453950,298350,114250,184100,95700,24000,71700,44850,21750,23100,76200,48900,27300,81600,19600,62000,137000,32000,105000,18600,
6,30,488700,303900,143400,160500,81900,29600,52300,55200,26100,29100,91200,48900,42300,75600,38800,36800,160000,40000,120000,24800,
7,0,520150,310350,131500,178850,66000,30000,36000,47850,26100,21750,115500,55800,59700,81000,19600,61400,185000,80000,105000,24800,
7,1,493650,291050,127600,163450,50600,24000,26600,49800,23850,25950,103050,51750,51300,87600,28000,59600,184000,64000,120000,18600,
7,2,553200,328400,134050,194350,63000,24000,39000,45450,23850,21600,119550,58200,61350,100400,28000,72400,200000,80000,120000,24800,
7,3,424400,297800,121700,176100,79400,28300,51100,36150,15150,21000,86850,40650,46200,95400,37600,57800,108000,48000,60000,18600,
7,4,491000,288400,134850,153550,63000,27000,36000,58500,19500,39000,101100,43350,57750,65800,45000,20800,184000,64000,120000,18600,
7,5,389900,235100,86200,148900,43300,15000,28300,35550,10800,24750,86250,40800,45450,70000,19600,50400,130000,40000,90000,24800,
7,6,414635,265835,137450,128385,70535,31300,39235,31200,24750,6450,102900,42600,60300,61200,38800,22400,124000,64000,60000,24800,
7,7,444600,258000,100900,157100,68600,24000,44600,45450,15150,30300,75750,21750,54000,68200,40000,28200,168000,48000,120000,18600,
7,8,502750,270150,119100,151050,61300,18000,43300,59550,26100,33450,101700,58200,43500,47600,16800,30800,214000,64000,150000,18600,
7,9,432385,289785,137350,152435,57735,21000,36735,48300,28800,19500,97950,55350,42600,85800,32200,53600,124000,64000,60000,18600,
7,10,520350,266550,117400,149150,57000,24000,33000,52050,25950,26100,95700,47850,47850,61800,19600,42200,229000,64000,165000,24800,
7,11,492205,344405,115885,228520,88705,18235,70470,44400,15000,29400,97500,40650,56850,113800,42000,71800,123000,48000,75000,24800,
7,12,533750,316150,142250,173900,77200,34300,42900,63750,21600,42150,73200,49950,23250,102000,36400,65600,199000,64000,135000,18600,
7,13,463950,283550,104450,179100,68600,15000,53600,43950,15150,28800,82200,43500,38700,88800,30800,58000,168000,48000,120000,12400,
7,14,463870,255070,105800,149270,69470,24000,45470,63750,25950,37800,62850,30450,32400,59000,25400,33600,184000,64000,120000,24800,
7,15,473350,255750,117350,138400,57000,33000,24000,45600,19500,26100,82350,30450,51900,70800,34400,36400,199000,64000,135000,18600,
7,16,437100,255700,121600,134100,72000,27000,45000,26100,4350,21750,69600,47850,21750,88000,42400,45600,169000,64000,105000,12400,
7,17,403500,232700,100200,132500,52300,21000,31300,43500,21750,21750,75300,32250,43050,61600,25200,36400,146000,56000,90000,24800,
7,18,509205,294405,127700,166705,69705,30000,39705,49950,19500,30450,98550,47400,51150,76200,30800,45400,190000,40000,150000,24800,
7,19,461185,291385,124000,167385,85135,25300,59835,43200,21750,21450,67650,31950,35700,95400,45000,50400,145000,40000,105000,24800,
7,20,511500,302700,134850,167850,73300,30000,43300,58650,23850,34800,91950,55800,36150,78800,25200,53600,184000,64000,120000,24800,
7,21,499940,297340,127800,169540,63940,27000,36940,52050,30450,21600,106950,45150,61800,74400,25200,49200,184000,64000,120000,18600,
7,22,435785,262985,114000,148985,60235,24000,36235,50850,21750,29100,90300,34650,55650,61600,33600,28000,148000,88000,60000,24800,
7,23,438385,272985,130700,142285,63235,33000,30235,54300,23850,30450,98250,51450,46800,57200,22400,34800,153000,48000,105000,12400,
7,24,529635,359035,167400,191635,87335,35200,52135,37800,21000,16800,93300,50400,42900,140600,60800,79800,152000,32000,120000,18600,
7,25,447500,289900,116650,173250,80200,24000,56200,50850,19500,31350,58650,36750,21900,100200,36400,63800,139000,64000,75000,18600,
7,26,528800,289800,106900,182900,42000,21000,21000,30450,17400,13050,90150,19500,70650,127200,49000,78200,208000,88000,120000,31000,
7,27,494550,309750,135850,173900,61300,24000,37300,48450,21750,26700,108000,51300,56700,92000,38800,53200,160000,40000,120000,24800,
7,28,565085,331485,149335,182150,73135,27235,45900,62850,17250,45600,126900,62850,64050,68600,42000,26600,215000,80000,135000,18600,
7,29,474600,272000,123800,148200,39000,30000,9000,53850,21750,32100,86550,41250,45300,92600,30800,61800,184000,64000,120000,18600,
7,30,534650,314250,133450,180800,58300,18000,40300,45450,19500,25950,105900,56550,49350,104600,39400,65200,208000,88000,120000,12400,
8,0,467350,272750,109850,162900,66500,18000,48500,49950,19500,30450,36300,15150,21150,120000,57200,62800,176000,56000,120000,18600,
8,1,488750,277150,126800,150350,45000,27000,18000,57300,23850,33450,76050,39150,36900,98800,36800,62000,193000,88000,105000,18600,
8,2,460050,257450,119100,138350,36000,12000,24000,41250,23850,17400,93000,49650,43350,87200,33600,53600,184000,64000,120000,18600,
8,3,492750,275950,121650,154300,70300,18000,52300,42000,21600,20400,110250,45450,64800,53400,36600,16800,192000,72000,120000,24800,
8,4,451050,251250,115100,136150,72000,21000,51000,60750,21600,39150,41100,30300,10800,77400,42200,35200,175000,40000,135000,24800,
8,5,417050,253250,109850,143400,48000,18000,30000,61650,23850,37800,81000,51000,30000,62600,17000,45600,139000,64000,75000,24800,
8,6,413485,247885,111600,136285,57235,30000,27235,54150,17250,36900,69300,39150,30150,67200,25200,42000,147000,72000,75000,18600,
8,7,503200,286400,133850,152550,63000,33000,30000,37500,17250,20250,112500,58200,54300,73400,25400,48000,192000,72000,120000,24800,
8,8,510200,281200,148000,133200,64300,25300,39000,49950,34800,15150,83550,53100,30450,83400,34800,48600,198000,48000,150000,31000,
8,9,484350,289750,104450,185300,42900,15000,27900,47250,23850,23400,85200,34800,50400,114400,30800,83600,176000,56000,120000,18600,
8,10,462910,214310,92990,121320,64410,24940,39470,49950,21750,28200,56550,26100,30450,43400,20200,23200,230000,80000,150000,18600,
8,11,416000,244200,121350,122850,39000,21000,18000,49950,19500,30450,79650,47250,32400,75600,33600,42000,147000,72000,75000,24800,
8,12,532300,300500,147900,152600,63000,33000,30000,69600,34800,34800,80100,45300,34800,87800,34800,53000,207000,72000,135000,24800,
8,13,482385,314385,123450,190935,77035,30000,47035,41400,20400,21000,107550,46650,60900,88400,26400,62000,137000,32000,105000,31000,
8,14,391070,248470,76900,171570,64770,18000,46770,40650,21750,18900,65850,25950,39900,77200,11200,66000,124000,64000,60000,18600,
8,15,469550,282750,121550,161200,65200,34300,30900,47850,17400,30450,79500,30450,49050,90200,39400,50800,162000,72000,90000,24800,
8,16,489285,288485,123400,165085,48235,18000,30235,62850,28200,34650,81000,40800,40200,96400,36400,60000,176000,56000,120000,24800,
8,17,426800,285200,120250,164950,55300,30000,25300,36300,19500,16800,99600,51150,48450,94000,19600,74400,123000,48000,75000,18600,
8,18,502635,262835,109185,153650,72235,30235,42000,54300,13050,41250,23700,19500,4200,112600,46400,66200,215000,80000,135000,24800,
8,19,538045,292245,112040,180205,76645,24940,51705,54150,19500,34650,79050,28200,50850,82400,39400,43000,221000,56000,165000,24800,
8,20,461000,318400,127600,190800,94800,33000,61800,47250,25950,21300,88950,49050,39900,87400,19600,67800,124000,64000,60000,18600,
8,21,512700,288900,137600,151300,67300,30000,37300,46500,21750,24750,86700,45450,41250,88400,40400,48000,199000,64000,135000,24800,
8,22,558750,294950,127000,167950,57000,21000,36000,52950,15150,37800,104400,47850,56550,80600,43000,37600,239000,104000,135000,24800,
8,23,479600,307800,118150,189650,50200,15000,35200,47100,21750,25350,101700,45000,56700,108800,36400,72400,147000,72000,75000,24800,
8,24,437505,287905,153155,134750,72305,33705,38600,34800,13050,21750,97800,57000,40800,83000,49400,33600,131000,56000,75000,18600,
8,25,558485,348885,146985,201900,67135,27235,39900,53400,20400,33000,102150,60150,42000,126200,39200,87000,191000,56000,135000,18600,
8,26,539100,292300,117400,174900,63000,24000,39000,63000,15150,47850,103500,58650,44850,62800,19600,43200,222000,72000,150000,24800,
8,27,505400,296600,133450,163150,81000,30000,51000,44100,18000,26100,95100,47850,47250,76400,37600,38800,184000,64000,120000,24800,
8,28,514335,313535,135950,177585,71835,24000,47835,41850,29100,12750,70050,40650,29400,129800,42200,87600,176000,56000,120000,24800,
8,29,471485,274885,144135,130750,51235,27235,24000,47700,19500,28200,105750,66600,39150,70200,30800,39400,178000,88000,90000,18600,
8,30,519300,296300,126750,169550,67300,24000,43300,43500,30450,13050,86100,38700,47400,99400,33600,65800,192000,72000,120000,31000,
9,0,436900,264300,120400,143900,75000,36000,39000,52200,13050,39150,92100,51750,40350,45000,19600,25400,154000,64000,90000,18600,
9,1,443550,308950,114750,194200,75100,21000,54100,40350,13050,27300,102300,55500,46800,91200,25200,66000,116000,56000,60000,18600,
9,2,487950,249150,110450,138700,51000,27000,24000,47700,21750,25950,91050,47700,43350,59400,14000,45400,214000,64000,150000,24800,
9,3,446950,239150,122250,116900,42000,21000,21000,49950,23850,26100,88200,40800,47400,59000,36600,22400,183000,48000,135000,24800,
9,4,450970,227170,82070,145100,43770,21470,22300,56550,26100,30450,73650,26100,47550,53200,8400,44800,199000,64000,135000,24800,
9,5,561755,262755,131950,130805,60705,24000,36705,45600,21750,23850,93450,52200,41250,63000,34000,29000,268000,88000,180000,31000,
9,6,427250,247650,109700,137950,46300,12000,34300,46500,26100,20400,90450,40800,49650,64400,30800,33600,161000,56000,105000,18600,
9,7,510020,314620,128050,186570,79770,30000,49770,42900,28200,14700,87150,47250,39900,104800,22600,82200,183000,48000,135000,12400,
9,8,463985,269385,103150,166235,39235,6000,33235,71700,30450,41250,95850,38700,57150,62600,28000,34600,176000,56000,120000,18600,
9,9,524635,307035,143150,163885,72235,27000,45235,40950,17100,23850,121050,67050,54000,72800,32000,40800,199000,64000,135000,18600,
9,10,450620,286020,134250,151770,67770,25300,42470,45450,12900,32550,90000,45450,44550,82800,50600,32200,146000,56000,90000,18600,
9,11,521400,304600,142700,161900,66000,30000,36000,58650,23850,34800,111750,66450,45300,68200,22400,45800,192000,72000,120000,24800,
9,12,406000,236200,114250,121950,54000,24000,30000,49800,21600,28200,70800,40650,30150,61600,28000,33600,145000,40000,105000,24800,
9,13,451570,325970,147800,178170,87970,34300,53670,38700,17700,21000,69300,25200,44100,130000,70600,59400,107000,32000,75000,18600,
9,14,521850,282250,125600,156650,60000,21000,39000,41250,21750,19500,117000,52050,64950,64000,30800,33200,221000,56000,165000,18600,
9,15,524135,315335,136835,178500,73535,27235,46300,56400,25950,30450,93600,55650,37950,91800,28000,63800,184000,64000,120000,24800,
9,16,420950,244950,106900,138050,59600,21000,38600,32550,19500,13050,90000,38400,51600,62800,28000,34800,145000,40000,105000,31000,
9,17,490450,287050,115700,171350,58300,30000,28300,47700,13050,34650,85650,41250,44400,95400,31400,64000,191000,56000,135000,12400,
9,18,432500,246700,123650,123050,66000,24000,42000,36300,25800,10500,99600,43050,56550,44800,30800,14000,161000,56000,105000,24800,
9,19,513105,287505,119450,168055,75705,33000,42705,36750,15150,21600,106050,54300,51750,69000,17000,52000,207000,72000,135000,18600,
9,20,411300,270700,124950,145750,74600,31300,43300,42150,17400,24750,84750,42450,42300,69200,33800,35400,122000,32000,90000,18600,
9,21,486820,292020,122450,169570,48470,12000,36470,54000,25800,28200,103350,62250,41100,86200,22400,63800,170000,80000,90000,24800,
9,22,512435,309835,135735,174100,68835,27235,41600,50250,16800,33450,105750,60900,44850,85000,30800,54200,184000,64000,120000,18600,
9,23,489550,303950,114950,189000,70300,30000,40300,35100,15150,19950,81150,39000,42150,117400,30800,86600,167000,32000,135000,18600,
9,24,513135,289535,114100,175435,63235,21000,42235,39900,10800,29100,106800,54300,52500,79600,28000,51600,205000,40000,165000,18600,
9,25,448035,282635,136900,145735,61535,31300,30235,50850,20400,30450,92250,51600,40650,78000,33600,44400,153000,48000,105000,12400,
9,26,487420,252820,132870,119950,39470,18470,21000,39150,26100,13050,97800,43500,54300,76400,44800,31600,216000,96000,120000,18600,
9,27,514850,282250,130700,151550,54000,24000,30000,46500,21750,24750,110550,54150,56400,71200,30800,40400,214000,64000,150000,18600,
9,28,530150,321350,140250,181100,87100,24000,63100,66000,33450,32550,91650,49200,42450,76600,33600,43000,184000,64000,120000,24800,
9,29,479235,268635,106900,161735,57235,24000,33235,45450,15150,30300,71550,39150,32400,94400,28600,65800,192000,72000,120000,18600,
9,30,487540,293740,134600,159140,54940,18000,36940,58650,30450,28200,104550,46950,57600,75600,39200,36400,169000,64000,105000,24800,
10,0,471385,292585,120750,171835,75235,33000,42235,45000,19500,25500,66150,43050,23100,106200,25200,81000,154000,64000,90000,24800,
10,1,450550,255950,127250,128700,51000,21000,30000,71700,28200,43500,77250,47250,30000,56000,30800,25200,176000,56000,120000,18600,
10,2,465750,288950,105550,183400,86200,30000,56200,43350,23850,19500,72000,32100,39900,87400,19600,67800,152000,32000,120000,24800,
10,3,512070,277470,102870,174600,70370,27470,42900,60900,30450,30450,78000,21750,56250,68200,23200,45000,216000,96000,120000,18600,
10,4,500400,307600,120150,187450,84500,24000,60500,38850,10800,28050,91650,51750,39900,92600,33600,59000,168000,48000,120000,24800,
10,5,472950,311950,140550,171400,82800,39900,42900,31950,15150,16800,82800,39900,42900,114400,45600,68800,130000,40000,90000,31000,
10,6,441450,292650,119450,173200,59200,31300,27900,40500,17400,23100,76350,34350,42000,116600,36400,80200,124000,64000,60000,24800,
10,7,549350,325550,129900,195650,57000,27000,30000,58950,28200,30750,96600,41100,55500,113000,33600,79400,199000,64000,135000,24800,
10,8,435650,240050,116900,123150,48000,21000,27000,49950,23850,26100,71700,41250,30450,70400,30800,39600,177000,72000,105000,18600,
10,9,564150,284550,120600,163950,60000,15000,45000,47700,19500,28200,110850,54300,56550,66000,31800,34200,261000,96000,165000,18600,
10,10,462385,284585,121200,163385,57235,21000,36235,43350,19500,23850,78600,47100,31500,105400,33600,71800,153000,48000,105000,24800,
10,11,433000,262200,123700,138500,63000,33000,30000,45600,19500,26100,73200,32400,40800,80400,38800,41600,146000,56000,90000,24800,
10,12,510200,292400,150050,142350,39000,21000,18000,58650,23850,34800,93150,54000,39150,101600,51200,50400,193000,88000,105000,24800,
10,13,454635,298835,127435,171400,77435,18235,59200,42900,14700,28200,95100,42900,52200,83400,51600,31800,131000,56000,75000,24800,
10,14,510535,316735,115800,200935,87735,30000,57735,40800,17400,23400,89400,43200,46200,98800,25200,73600,169000,64000,105000,24800,
10,15,504300,294900,140800,154100,67300,30000,37300,56550,21750,34800,82050,49650,32400,89000,39400,49600,197000,32000,165000,12400,
10,16,485100,241300,85800,155500,49300,18000,31300,49950,23850,26100,73650,32550,41100,68400,11400,57000,219000,24000,195000,24800,
10,17,471985,263185,115450,147735,40535,12000,28535,50700,23850,26850,99150,51600,47550,72800,28000,44800,184000,64000,120000,24800,
10,18,463950,268350,122300,146050,60000,18000,42000,49950,21750,28200,97200,51750,45450,61200,30800,30400,177000,72000,105000,18600,
10,19,434050,255250,121650,133600,63000,33000,30000,41850,20250,21600,63000,34800,28200,87400,33600,53800,154000,64000,90000,24800,
10,20,381220,253620,130020,123600,69470,30470,39000,43050,23550,19500,77100,38400,38700,64000,37600,26400,109000,64000,45000,18600,
10,21,465685,295885,114300,181585,75735,24000,51735,42300,21300,21000,93450,40800,52650,84400,28200,56200,145000,40000,105000,24800,
10,22,494300,307500,136800,170700,50600,22300,28300,58650,23850,34800,89250,51450,37800,109000,39200,69800,162000,72000,90000,24800,
10,23,452650,274050,153750,120300,69500,36500,33000,49800,23850,25950,64350,42600,21750,90400,50800,39600,160000,40000,120000,18600,
10,24,413285,271685,107550,164135,42235,18000,24235,43500,19500,24000,76350,36450,39900,109600,33600,76000,123000,48000,75000,18600,
10,25,429235,272635,124500,148135,63235,21000,42235,57300,19500,37800,84900,49200,35700,67200,34800,32400,138000,48000,90000,18600,
10,26,438485,290685,106900,183785,71435,21000,50435,42600,19500,23100,74250,30000,44250,102400,36400,66000,123000,48000,75000,24800,
10,27,521020,274220,113900,160320,63470,24000,39470,58650,23850,34800,101700,52050,49650,50400,14000,36400,222000,72000,150000,24800,
10,28,506050,274250,128450,145800,78000,24000,54000,36900,26100,10800,90750,55950,34800,68600,22400,46200,207000,72000,135000,24800,
