iteration, p, s, N1, X1, p(X>x1), N2, X1, p(X>x2), N3, X3, p(X>x3), pf = p(X>x1)*p(X>x2)*p(X>x3)
100, 85, 22, 577, 301, 0.139533, 153, 142, 0.000000, 11, 6, 0.274414, 0.000000
100, 85, 23, 471, 247, 0.134384, 156, 149, 0.000000, 14, 5, 0.788025, 0.000000
100, 85, 24, 470, 223, 0.855640, 173, 168, 0.000000, 12, 5, 0.612793, 0.000000
100, 85, 25, 566, 288, 0.321929, 141, 136, 0.000000, 13, 7, 0.290527, 0.000000
100, 85, 26, 549, 271, 0.601039, 189, 171, 0.000000, 11, 1, 0.994141, 0.000000
100, 85, 27, 509, 246, 0.760878, 171, 153, 0.000000, 16, 4, 0.961594, 0.000000
100, 85, 28, 491, 259, 0.103160, 149, 138, 0.000000, 12, 4, 0.806152, 0.000000
100, 85, 29, 502, 255, 0.343977, 165, 153, 0.000000, 15, 9, 0.150879, 0.000000
100, 85, 30, 559, 247, 0.996631, 141, 132, 0.000000, 13, 5, 0.709473, 0.000000
100, 85, 31, 536, 259, 0.768597, 126, 121, 0.000000, 9, 4, 0.500000, 0.000000
100, 85, 32, 532, 241, 0.983231, 179, 168, 0.000000, 12, 5, 0.612793, 0.000000
100, 85, 33, 528, 252, 0.841574, 157, 145, 0.000000, 13, 6, 0.500000, 0.000000
100, 85, 34, 515, 272, 0.093065, 163, 154, 0.000000, 11, 4, 0.725586, 0.000000
100, 85, 35, 184, 124, 0.000001, 42, 42, 0.000000, 5, 4, 0.031250, 0.000000
100, 85, 36, 505, 253, 0.464547, 133, 126, 0.000000, 10, 8, 0.010742, 0.000000
100, 85, 37, 574, 301, 0.113040, 140, 129, 0.000000, 15, 5, 0.849121, 0.000000
100, 85, 38, 531, 292, 0.009512, 148, 142, 0.000000, 15, 7, 0.500000, 0.000000
100, 85, 39, 556, 257, 0.959010, 159, 152, 0.000000, 13, 3, 0.953857, 0.000000
100, 85, 40, 467, 242, 0.202452, 149, 140, 0.000000, 22, 10, 0.584094, 0.000000
100, 85, 41, 592, 266, 0.992379, 154, 147, 0.000000, 12, 6, 0.387207, 0.000000
100, 85, 42, 524, 280, 0.052964, 142, 135, 0.000000, 15, 5, 0.849121, 0.000000
100, 85, 43, 502, 273, 0.022244, 153, 137, 0.000000, 16, 2, 0.997910, 0.000000
100, 85, 44, 605, 295, 0.715365, 144, 134, 0.000000, 7, 2, 0.773438, 0.000000
100, 85, 45, 498, 253, 0.343385, 136, 131, 0.000000, 12, 5, 0.612793, 0.000000
100, 85, 46, 544, 271, 0.517097, 129, 119, 0.000000, 14, 9, 0.089783, 0.000000
100, 85, 47, 582, 272, 0.937485, 139, 134, 0.000000, 11, 6, 0.274414, 0.000000
100, 85, 48, 576, 267, 0.956257, 145, 142, 0.000000, 13, 6, 0.500000, 0.000000
100, 85, 49, 508, 246, 0.747121, 176, 171, 0.000000, 17, 5, 0.928268, 0.000000
100, 86, 0, 408, 235, 0.000890, 99, 95, 0.000000, 10, 3, 0.828125, 0.000000
100, 86, 1, 580, 263, 0.986165, 147, 138, 0.000000, 9, 4, 0.500000, 0.000000
100, 86, 2, 524, 281, 0.044168, 140, 136, 0.000000, 12, 5, 0.612793, 0.000000
100, 86, 3, 557, 316, 0.000630, 178, 167, 0.000000, 10, 3, 0.828125, 0.000000
100, 86, 4, 458, 251, 0.017688, 134, 129, 0.000000, 11, 8, 0.032715, 0.000000
100, 86, 5, 509, 272, 0.055236, 113, 107, 0.000000, 16, 9, 0.227249, 0.000000
100, 86, 6, 492, 290, 0.000029, 129, 125, 0.000000, 10, 3, 0.828125, 0.000000
100, 86, 7, 619, 332, 0.032193, 129, 121, 0.000000, 13, 6, 0.500000, 0.000000
100, 86, 8, 539, 277, 0.245376, 141, 133, 0.000000, 13, 7, 0.290527, 0.000000
100, 86, 9, 536, 299, 0.003226, 142, 138, 0.000000, 10, 7, 0.054688, 0.000000
100, 86, 10, 521, 275, 0.094343, 129, 124, 0.000000, 12, 3, 0.927002, 0.000000
100, 86, 11, 491, 282, 0.000411, 88, 88, 0.000000, 13, 6, 0.500000, 0.000000
100, 86, 12, 510, 281, 0.009422, 118, 114, 0.000000, 7, 3, 0.500000, 0.000000
100, 86, 13, 549, 264, 0.803321, 161, 143, 0.000000, 11, 1, 0.994141, 0.000000
100, 86, 14, 564, 324, 0.000168, 117, 115, 0.000000, 9, 2, 0.910156, 0.000000
100, 86, 15, 536, 301, 0.001882, 164, 157, 0.000000, 6, 3, 0.343750, 0.000000
100, 86, 16, 523, 305, 0.000058, 127, 120, 0.000000, 13, 3, 0.953857, 0.000000
100, 86, 17, 510, 275, 0.034670, 126, 118, 0.000000, 5, 3, 0.187500, 0.000000
100, 86, 18, 557, 313, 0.001492, 152, 141, 0.000000, 12, 4, 0.806152, 0.000000
100, 86, 19, 555, 305, 0.008686, 136, 129, 0.000000, 11, 4, 0.725586, 0.000000
100, 86, 20, 523, 288, 0.009064, 127, 121, 0.000000, 10, 6, 0.171875, 0.000000
100, 86, 21, 588, 320, 0.014377, 124, 123, 0.000000, 7, 2, 0.773438, 0.000000
100, 86, 22, 537, 303, 0.001245, 145, 134, 0.000000, 10, 6, 0.171875, 0.000000
100, 86, 23, 458, 261, 0.001176, 146, 139, 0.000000, 14, 6, 0.604736, 0.000000
100, 86, 24, 495, 263, 0.075139, 160, 153, 0.000000, 12, 7, 0.193848, 0.000000
100, 86, 25, 563, 313, 0.003469, 135, 129, 0.000000, 9, 5, 0.253906, 0.000000
100, 86, 26, 560, 310, 0.004942, 176, 155, 0.000000, 9, 1, 0.980469, 0.000000
100, 86, 27, 487, 259, 0.073483, 159, 142, 0.000000, 13, 5, 0.709473, 0.000000
100, 86, 28, 497, 287, 0.000228, 131, 126, 0.000000, 12, 6, 0.387207, 0.000000
100, 86, 29, 510, 296, 0.000115, 151, 137, 0.000000, 11, 6, 0.274414, 0.000000
100, 86, 30, 530, 279, 0.103872, 143, 133, 0.000000, 10, 4, 0.623047, 0.000000
100, 86, 31, 551, 285, 0.197109, 117, 111, 0.000000, 8, 4, 0.363281, 0.000000
100, 86, 32, 469, 211, 0.983224, 151, 140, 0.000000, 9, 3, 0.746094, 0.000000
100, 86, 33, 489, 265, 0.028707, 137, 129, 0.000000, 9, 4, 0.500000, 0.000000
100, 86, 34, 536, 326, 0.000000, 145, 138, 0.000000, 10, 5, 0.376953, 0.000000
100, 86, 35, 182, 135, 0.000000, 40, 40, 0.000000, 4, 4, 0.000000, 0.000000
100, 86, 36, 504, 284, 0.001872, 125, 114, 0.000000, 8, 6, 0.035156, 0.000000
100, 86, 37, 576, 323, 0.001530, 127, 118, 0.000000, 10, 3, 0.828125, 0.000000
100, 86, 38, 543, 323, 0.000004, 136, 130, 0.000000, 16, 7, 0.598190, 0.000000
100, 86, 39, 527, 272, 0.216507, 145, 139, 0.000000, 10, 2, 0.945313, 0.000000
100, 86, 40, 460, 274, 0.000016, 119, 112, 0.000000, 18, 10, 0.240341, 0.000000
100, 86, 41, 588, 291, 0.581670, 140, 134, 0.000000, 11, 8, 0.032715, 0.000000
100, 86, 42, 534, 312, 0.000040, 126, 118, 0.000000, 13, 3, 0.953857, 0.000000
100, 86, 43, 487, 284, 0.000098, 140, 124, 0.000000, 12, 3, 0.927002, 0.000000
100, 86, 44, 584, 287, 0.645194, 134, 124, 0.000000, 8, 4, 0.363281, 0.000000
100, 86, 45, 515, 293, 0.000743, 125, 120, 0.000000, 8, 3, 0.636719, 0.000000
100, 86, 46, 531, 309, 0.000065, 120, 110, 0.000000, 13, 5, 0.709473, 0.000000
100, 86, 47, 590, 324, 0.007535, 127, 122, 0.000000, 10, 5, 0.376953, 0.000000
100, 86, 48, 561, 295, 0.102629, 141, 138, 0.000000, 10, 6, 0.171875, 0.000000
100, 86, 49, 474, 261, 0.012153, 167, 162, 0.000000, 12, 4, 0.806152, 0.000000
100, 87, 0, 395, 228, 0.000888, 96, 93, 0.000000, 11, 3, 0.886719, 0.000000
100, 87, 1, 606, 315, 0.154920, 147, 138, 0.000000, 16, 10, 0.105057, 0.000000
100, 87, 2, 566, 339, 0.000001, 144, 134, 0.000000, 15, 8, 0.303619, 0.000000
100, 87, 3, 606, 373, 0.000000, 181, 166, 0.000000, 12, 4, 0.806152, 0.000000
100, 87, 4, 514, 300, 0.000060, 137, 131, 0.000000, 14, 11, 0.006470, 0.000000
100, 87, 5, 560, 316, 0.001005, 124, 115, 0.000000, 18, 10, 0.240341, 0.000000
100, 87, 6, 557, 349, 0.000000, 135, 133, 0.000000, 14, 8, 0.211975, 0.000000
100, 87, 7, 658, 377, 0.000076, 130, 123, 0.000000, 15, 7, 0.500000, 0.000000
100, 87, 8, 588, 334, 0.000411, 148, 139, 0.000000, 15, 7, 0.500000, 0.000000
100, 87, 9, 588, 359, 0.000000, 153, 145, 0.000000, 10, 6, 0.171875, 0.000000
100, 87, 10, 594, 340, 0.000175, 131, 124, 0.000000, 16, 6, 0.772751, 0.000000
100, 87, 11, 540, 332, 0.000000, 98, 98, 0.000000, 15, 8, 0.303619, 0.000000
100, 87, 12, 544, 324, 0.000003, 121, 117, 0.000000, 13, 6, 0.500000, 0.000000
100, 87, 13, 576, 315, 0.010922, 166, 146, 0.000000, 13, 1, 0.998291, 0.000000
100, 87, 14, 595, 377, 0.000000, 128, 126, 0.000000, 13, 4, 0.866577, 0.000000
100, 87, 15, 592, 356, 0.000000, 169, 162, 0.000000, 8, 3, 0.636719, 0.000000
100, 87, 16, 577, 348, 0.000000, 130, 121, 0.000000, 17, 7, 0.685471, 0.000000
100, 87, 17, 541, 326, 0.000001, 126, 118, 0.000000, 7, 3, 0.500000, 0.000000
100, 87, 18, 634, 374, 0.000002, 152, 139, 0.000000, 16, 7, 0.598190, 0.000000
100, 87, 19, 597, 361, 0.000000, 143, 136, 0.000000, 12, 2, 0.980713, 0.000000
100, 87, 20, 579, 335, 0.000064, 134, 126, 0.000000, 12, 8, 0.072998, 0.000000
100, 87, 21, 633, 357, 0.000550, 133, 132, 0.000000, 10, 4, 0.623047, 0.000000
100, 87, 22, 606, 386, 0.000000, 145, 134, 0.000000, 12, 7, 0.193848, 0.000000
100, 87, 23, 504, 316, 0.000000, 150, 141, 0.000000, 14, 5, 0.788025, 0.000000
100, 87, 24, 516, 309, 0.000003, 167, 157, 0.000000, 13, 7, 0.290527, 0.000000
100, 87, 25, 588, 346, 0.000007, 137, 131, 0.000000, 15, 10, 0.059235, 0.000000
100, 87, 26, 616, 368, 0.000001, 183, 161, 0.000000, 10, 2, 0.945313, 0.000000
100, 87, 27, 536, 323, 0.000001, 169, 153, 0.000000, 15, 5, 0.849121, 0.000000
100, 87, 28, 513, 312, 0.000000, 132, 125, 0.000000, 13, 5, 0.709473, 0.000000
100, 87, 29, 543, 337, 0.000000, 156, 140, 0.000000, 14, 8, 0.211975, 0.000000
100, 87, 30, 597, 331, 0.003430, 148, 138, 0.000000, 13, 6, 0.500000, 0.000000
100, 87, 31, 576, 334, 0.000052, 120, 115, 0.000000, 9, 5, 0.253906, 0.000000
100, 87, 32, 537, 265, 0.602137, 160, 149, 0.000000, 13, 6, 0.500000, 0.000000
100, 87, 33, 556, 328, 0.000009, 143, 133, 0.000000, 13, 7, 0.290527, 0.000000
100, 87, 34, 566, 368, 0.000000, 152, 143, 0.000000, 12, 6, 0.387207, 0.000000
100, 87, 35, 225, 191, 0.000000, 35, 35, 0.000000, 5, 5, 0.000000, 0.000000
100, 87, 36, 545, 326, 0.000002, 121, 114, 0.000000, 12, 10, 0.003174, 0.000000
100, 87, 37, 628, 390, 0.000000, 130, 122, 0.000000, 13, 4, 0.866577, 0.000000
100, 87, 38, 584, 374, 0.000000, 145, 138, 0.000000, 17, 8, 0.500000, 0.000000
100, 87, 39, 600, 329, 0.007970, 148, 137, 0.000000, 13, 4, 0.866577, 0.000000
100, 87, 40, 521, 315, 0.000001, 127, 119, 0.000000, 24, 10, 0.729372, 0.000000
100, 87, 41, 626, 343, 0.007351, 140, 134, 0.000000, 12, 8, 0.072998, 0.000000
100, 87, 42, 570, 359, 0.000000, 137, 126, 0.000000, 16, 5, 0.894943, 0.000000
100, 87, 43, 531, 343, 0.000000, 142, 122, 0.000000, 14, 4, 0.910217, 0.000000
100, 87, 44, 633, 347, 0.006833, 136, 126, 0.000000, 9, 3, 0.746094, 0.000000
100, 87, 45, 546, 336, 0.000000, 125, 121, 0.000000, 12, 6, 0.387207, 0.000000
100, 87, 46, 598, 353, 0.000004, 119, 109, 0.000000, 17, 10, 0.166153, 0.000000
100, 87, 47, 626, 358, 0.000135, 130, 125, 0.000000, 12, 6, 0.387207, 0.000000
100, 87, 48, 615, 350, 0.000257, 136, 134, 0.000000, 14, 7, 0.395264, 0.000000
100, 87, 49, 538, 324, 0.000001, 173, 169, 0.000000, 19, 6, 0.916466, 0.000000
100, 88, 0, 365, 176, 0.735005, 105, 102, 0.000000, 12, 4, 0.806152, 0.000000
100, 88, 1, 622, 294, 0.907134, 152, 143, 0.000000, 16, 6, 0.772751, 0.000000
100, 88, 2, 597, 312, 0.125895, 151, 141, 0.000000, 16, 8, 0.401810, 0.000000
100, 88, 3, 610, 338, 0.003313, 188, 173, 0.000000, 15, 6, 0.696381, 0.000000
100, 88, 4, 494, 250, 0.376420, 144, 138, 0.000000, 14, 10, 0.028687, 0.000000
100, 88, 5, 577, 289, 0.466827, 125, 116, 0.000000, 17, 7, 0.685471, 0.000000
100, 88, 6, 549, 301, 0.010550, 135, 132, 0.000000, 14, 6, 0.604736, 0.000000
100, 88, 7, 647, 322, 0.531332, 135, 128, 0.000000, 15, 8, 0.303619, 0.000000
100, 88, 8, 597, 290, 0.743697, 154, 145, 0.000000, 17, 8, 0.500000, 0.000000
100, 88, 9, 567, 316, 0.002765, 154, 146, 0.000000, 13, 8, 0.133423, 0.000000
100, 88, 10, 592, 293, 0.581398, 141, 130, 0.000000, 18, 5, 0.951874, 0.000000
100, 88, 11, 531, 295, 0.004578, 101, 101, 0.000000, 13, 6, 0.500000, 0.000000
100, 88, 12, 539, 290, 0.035171, 127, 123, 0.000000, 13, 7, 0.290527, 0.000000
100, 88, 13, 574, 280, 0.706281, 175, 155, 0.000000, 13, 2, 0.988770, 0.000000
100, 88, 14, 580, 327, 0.000910, 132, 130, 0.000000, 15, 3, 0.982422, 0.000000
100, 88, 15, 570, 303, 0.060562, 179, 172, 0.000000, 9, 5, 0.253906, 0.000000
100, 88, 16, 560, 322, 0.000160, 132, 123, 0.000000, 19, 5, 0.968216, 0.000000
100, 88, 17, 512, 276, 0.034944, 133, 125, 0.000000, 10, 5, 0.376953, 0.000000
100, 88, 18, 604, 326, 0.023043, 163, 150, 0.000000, 15, 6, 0.696381, 0.000000
100, 88, 19, 597, 312, 0.125895, 142, 135, 0.000000, 13, 5, 0.709473, 0.000000
100, 88, 20, 525, 280, 0.058029, 139, 131, 0.000000, 13, 7, 0.290527, 0.000000
100, 88, 21, 625, 327, 0.115056, 142, 140, 0.000000, 11, 4, 0.725586, 0.000000
100, 88, 22, 596, 330, 0.003852, 156, 144, 0.000000, 11, 5, 0.500000, 0.000000
100, 88, 23, 489, 270, 0.009303, 155, 146, 0.000000, 15, 5, 0.849121, 0.000000
100, 88, 24, 531, 285, 0.041246, 173, 163, 0.000000, 14, 4, 0.910217, 0.000000
100, 88, 25, 607, 326, 0.030901, 146, 139, 0.000000, 15, 11, 0.017578, 0.000000
100, 88, 26, 612, 324, 0.067341, 191, 168, 0.000000, 11, 1, 0.994141, 0.000000
100, 88, 27, 514, 270, 0.116827, 178, 161, 0.000000, 18, 7, 0.759659, 0.000000
100, 88, 28, 515, 286, 0.005263, 143, 135, 0.000000, 15, 7, 0.500000, 0.000000
100, 88, 29, 542, 293, 0.026573, 167, 151, 0.000000, 15, 9, 0.150879, 0.000000
100, 88, 30, 580, 270, 0.947359, 149, 138, 0.000000, 14, 6, 0.604736, 0.000000
100, 88, 31, 561, 294, 0.118557, 121, 116, 0.000000, 6, 2, 0.656250, 0.000000
100, 88, 32, 562, 282, 0.449657, 183, 172, 0.000000, 14, 8, 0.211975, 0.000000
100, 88, 33, 563, 300, 0.054591, 145, 135, 0.000000, 13, 7, 0.290527, 0.000000
100, 88, 34, 541, 306, 0.000969, 154, 143, 0.000000, 13, 8, 0.133423, 0.000000
100, 88, 35, 233, 175, 0.000000, 50, 50, 0.000000, 7, 6, 0.007813, 0.000000
100, 88, 36, 529, 269, 0.331880, 130, 123, 0.000000, 16, 10, 0.105057, 0.000000
100, 88, 37, 580, 311, 0.037046, 137, 126, 0.000000, 13, 5, 0.709473, 0.000000
100, 88, 38, 576, 340, 0.000006, 153, 146, 0.000000, 19, 7, 0.820358, 0.000000
100, 88, 39, 592, 297, 0.450942, 157, 144, 0.000000, 16, 4, 0.961594, 0.000000
100, 88, 40, 492, 268, 0.021187, 139, 131, 0.000000, 24, 14, 0.153728, 0.000000
100, 88, 41, 637, 307, 0.808299, 150, 144, 0.000000, 12, 7, 0.193848, 0.000000
100, 88, 42, 554, 309, 0.002852, 143, 132, 0.000000, 16, 3, 0.989365, 0.000000
100, 88, 43, 516, 296, 0.000342, 158, 138, 0.000000, 14, 2, 0.993530, 0.000000
100, 88, 44, 640, 321, 0.452808, 139, 129, 0.000000, 11, 4, 0.725586, 0.000000
100, 88, 45, 533, 286, 0.041536, 143, 137, 0.000000, 14, 6, 0.604736, 0.000000
100, 88, 46, 572, 301, 0.097436, 130, 120, 0.000000, 18, 10, 0.240341, 0.000000
100, 88, 47, 605, 310, 0.257704, 133, 128, 0.000000, 13, 5, 0.709473, 0.000000
100, 88, 48, 626, 304, 0.751560, 140, 138, 0.000000, 15, 8, 0.303619, 0.000000
100, 88, 49, 545, 304, 0.003033, 183, 178, 0.000000, 17, 5, 0.928268, 0.000000
100, 89, 0, 274, 121, 0.969549, 74, 72, 0.000000, 12, 4, 0.806152, 0.000000
100, 89, 1, 491, 206, 0.999790, 124, 116, 0.000000, 14, 7, 0.395264, 0.000000
100, 89, 2, 458, 225, 0.628179, 125, 122, 0.000000, 15, 6, 0.696381, 0.000000
100, 89, 3, 497, 255, 0.265028, 159, 146, 0.000000, 14, 3, 0.971313, 0.000000
100, 89, 4, 398, 183, 0.939950, 114, 109, 0.000000, 14, 11, 0.006470, 0.000000
100, 89, 5, 490, 231, 0.888737, 96, 90, 0.000000, 17, 9, 0.314529, 0.000000
100, 89, 6, 446, 229, 0.269114, 109, 107, 0.000000, 14, 7, 0.395264, 0.000000
100, 89, 7, 546, 246, 0.988385, 116, 114, 0.000000, 13, 6, 0.500000, 0.000000
100, 89, 8, 487, 212, 0.997545, 125, 122, 0.000000, 14, 6, 0.604736, 0.000000
100, 89, 9, 467, 243, 0.177362, 125, 120, 0.000000, 13, 9, 0.046143, 0.000000
100, 89, 10, 481, 239, 0.536324, 119, 112, 0.000000, 16, 6, 0.772751, 0.000000
100, 89, 11, 442, 234, 0.099498, 74, 74, 0.000000, 16, 8, 0.401810, 0.000000
100, 89, 12, 439, 207, 0.874004, 105, 102, 0.000000, 12, 5, 0.612793, 0.000000
100, 89, 13, 477, 215, 0.982461, 145, 133, 0.000000, 12, 3, 0.927002, 0.000000
100, 89, 14, 473, 247, 0.155873, 109, 105, 0.000000, 13, 3, 0.953857, 0.000000
100, 89, 15, 444, 223, 0.443403, 152, 149, 0.000000, 7, 4, 0.226563, 0.000000
100, 89, 16, 428, 223, 0.179212, 102, 99, 0.000000, 16, 6, 0.772751, 0.000000
100, 89, 17, 447, 217, 0.714816, 111, 105, 0.000000, 8, 5, 0.144531, 0.000000
100, 89, 18, 513, 255, 0.535176, 126, 116, 0.000000, 13, 6, 0.500000, 0.000000
100, 89, 19, 509, 254, 0.500000, 124, 117, 0.000000, 13, 6, 0.500000, 0.000000
100, 89, 20, 466, 236, 0.372887, 116, 112, 0.000000, 13, 9, 0.046143, 0.000000
100, 89, 21, 508, 247, 0.717935, 105, 100, 0.000000, 12, 3, 0.927002, 0.000000
100, 89, 22, 472, 258, 0.019109, 115, 107, 0.000000, 13, 6, 0.500000, 0.000000
100, 89, 23, 410, 218, 0.091160, 126, 120, 0.000000, 15, 5, 0.849121, 0.000000
100, 89, 24, 425, 201, 0.857056, 135, 134, 0.000000, 15, 6, 0.696381, 0.000000
100, 89, 25, 503, 253, 0.429235, 110, 106, 0.000000, 13, 9, 0.046143, 0.000000
100, 89, 26, 499, 240, 0.789805, 148, 132, 0.000000, 11, 4, 0.725586, 0.000000
100, 89, 27, 426, 225, 0.112878, 142, 126, 0.000000, 19, 10, 0.323803, 0.000000
100, 89, 28, 380, 191, 0.438859, 104, 101, 0.000000, 14, 7, 0.395264, 0.000000
100, 89, 29, 434, 222, 0.298769, 130, 117, 0.000000, 14, 8, 0.211975, 0.000000
100, 89, 30, 476, 210, 0.994187, 118, 112, 0.000000, 14, 8, 0.211975, 0.000000
100, 89, 31, 470, 228, 0.725606, 94, 91, 0.000000, 7, 3, 0.500000, 0.000000
100, 89, 32, 457, 228, 0.500000, 149, 143, 0.000000, 11, 5, 0.500000, 0.000000
100, 89, 33, 441, 221, 0.462070, 128, 118, 0.000000, 13, 8, 0.133423, 0.000000
100, 89, 34, 432, 237, 0.019219, 123, 116, 0.000000, 12, 4, 0.806152, 0.000000
100, 89, 35, 167, 110, 0.000013, 33, 33, 0.000000, 10, 8, 0.010742, 0.000000
100, 89, 36, 440, 225, 0.300024, 106, 102, 0.000000, 10, 8, 0.010742, 0.000000
100, 89, 37, 487, 251, 0.234235, 106, 101, 0.000000, 12, 5, 0.612793, 0.000000
100, 89, 38, 465, 253, 0.025667, 118, 112, 0.000000, 19, 9, 0.500000, 0.000000
100, 89, 39, 507, 248, 0.671499, 123, 114, 0.000000, 15, 5, 0.849121, 0.000000
100, 89, 40, 408, 204, 0.480262, 113, 106, 0.000000, 24, 16, 0.031957, 0.000000
100, 89, 41, 503, 232, 0.954949, 125, 121, 0.000000, 14, 7, 0.395264, 0.000000
100, 89, 42, 457, 238, 0.174755, 114, 112, 0.000000, 16, 5, 0.894943, 0.000000
100, 89, 43, 426, 221, 0.205083, 120, 111, 0.000000, 14, 5, 0.788025, 0.000000
100, 89, 44, 520, 262, 0.413235, 121, 110, 0.000000, 10, 4, 0.623047, 0.000000
100, 89, 45, 426, 218, 0.297059, 105, 101, 0.000000, 13, 9, 0.046143, 0.000000
100, 89, 46, 458, 233, 0.337068, 97, 87, 0.000000, 19, 10, 0.323803, 0.000000
100, 89, 47, 506, 247, 0.687561, 107, 102, 0.000000, 13, 5, 0.709473, 0.000000
100, 89, 48, 522, 256, 0.653160, 108, 106, 0.000000, 19, 7, 0.820358, 0.000000
100, 89, 49, 438, 229, 0.157829, 152, 148, 0.000000, 16, 7, 0.598190, 0.000000
100, 90, 0, 373, 171, 0.939888, 96, 93, 0.000000, 12, 3, 0.927002, 0.000000
100, 90, 1, 572, 237, 0.999976, 139, 129, 0.000000, 16, 9, 0.227249, 0.000000
100, 90, 2, 530, 250, 0.896128, 134, 127, 0.000000, 17, 7, 0.685471, 0.000000
100, 90, 3, 552, 286, 0.185717, 174, 160, 0.000000, 14, 5, 0.788025, 0.000000
100, 90, 4, 455, 214, 0.888579, 132, 127, 0.000000, 14, 8, 0.211975, 0.000000
100, 90, 5, 523, 245, 0.919165, 115, 107, 0.000000, 16, 8, 0.401810, 0.000000
100, 90, 6, 500, 254, 0.343682, 115, 114, 0.000000, 15, 9, 0.150879, 0.000000
100, 90, 7, 610, 280, 0.976414, 127, 121, 0.000000, 15, 8, 0.303619, 0.000000
100, 90, 8, 553, 244, 0.996777, 135, 126, 0.000000, 18, 5, 0.951874, 0.000000
100, 90, 9, 521, 269, 0.215189, 142, 133, 0.000000, 11, 7, 0.113281, 0.000000
100, 90, 10, 534, 244, 0.974304, 136, 130, 0.000000, 17, 4, 0.975479, 0.000000
100, 90, 11, 499, 251, 0.428955, 99, 99, 0.000000, 18, 7, 0.759659, 0.000000
100, 90, 12, 492, 232, 0.888265, 114, 109, 0.000000, 13, 9, 0.046143, 0.000000
100, 90, 13, 555, 241, 0.998894, 157, 139, 0.000000, 10, 2, 0.945313, 0.000000
100, 90, 14, 539, 290, 0.035171, 120, 118, 0.000000, 13, 2, 0.988770, 0.000000
100, 90, 15, 527, 259, 0.636244, 165, 159, 0.000000, 8, 3, 0.636719, 0.000000
100, 90, 16, 497, 260, 0.140835, 120, 113, 0.000000, 19, 5, 0.968216, 0.000000
100, 90, 17, 495, 253, 0.294842, 122, 115, 0.000000, 11, 5, 0.500000, 0.000000
100, 90, 18, 551, 259, 0.913625, 141, 131, 0.000000, 17, 8, 0.500000, 0.000000
100, 90, 19, 584, 270, 0.962454, 123, 116, 0.000000, 15, 5, 0.849121, 0.000000
100, 90, 20, 515, 257, 0.500000, 124, 120, 0.000000, 12, 6, 0.387207, 0.000000
100, 90, 21, 578, 259, 0.992973, 126, 125, 0.000000, 10, 5, 0.376953, 0.000000
100, 90, 22, 562, 276, 0.647877, 135, 128, 0.000000, 13, 6, 0.500000, 0.000000
100, 90, 23, 458, 232, 0.371821, 142, 136, 0.000000, 11, 3, 0.886719, 0.000000
100, 90, 24, 497, 234, 0.895459, 157, 151, 0.000000, 14, 7, 0.395264, 0.000000
100, 90, 25, 567, 287, 0.368464, 135, 130, 0.000000, 13, 8, 0.133423, 0.000000
100, 90, 26, 562, 258, 0.971214, 174, 158, 0.000000, 11, 2, 0.967285, 0.000000
100, 90, 27, 524, 252, 0.796724, 160, 141, 0.000000, 16, 4, 0.961594, 0.000000
100, 90, 28, 470, 231, 0.626590, 131, 119, 0.000000, 13, 4, 0.866577, 0.000000
100, 90, 29, 488, 261, 0.056508, 153, 141, 0.000000, 14, 8, 0.211975, 0.000000
100, 90, 30, 559, 263, 0.912072, 138, 130, 0.000000, 14, 7, 0.395264, 0.000000
100, 90, 31, 535, 259, 0.755432, 111, 107, 0.000000, 7, 2, 0.773438, 0.000000
100, 90, 32, 532, 234, 0.996873, 170, 161, 0.000000, 13, 6, 0.500000, 0.000000
100, 90, 33, 501, 246, 0.639589, 140, 128, 0.000000, 14, 7, 0.395264, 0.000000
100, 90, 34, 481, 265, 0.011260, 140, 131, 0.000000, 10, 4, 0.623047, 0.000000
100, 90, 35, 179, 101, 0.036271, 26, 26, 0.000000, 8, 3, 0.636719, 0.000000
100, 90, 36, 510, 243, 0.845771, 119, 113, 0.000000, 12, 9, 0.019287, 0.000000
100, 90, 37, 548, 293, 0.047812, 127, 117, 0.000000, 15, 5, 0.849121, 0.000000
100, 90, 38, 524, 288, 0.010254, 136, 129, 0.000000, 16, 9, 0.227249, 0.000000
100, 90, 39, 537, 237, 0.996298, 145, 138, 0.000000, 13, 3, 0.953857, 0.000000
100, 90, 40, 459, 233, 0.354444, 137, 128, 0.000000, 21, 11, 0.331812, 0.000000
100, 90, 41, 549, 261, 0.866434, 145, 140, 0.000000, 15, 7, 0.500000, 0.000000
100, 90, 42, 520, 265, 0.314788, 133, 124, 0.000000, 14, 5, 0.788025, 0.000000
100, 90, 43, 490, 254, 0.195365, 145, 128, 0.000000, 14, 2, 0.993530, 0.000000
100, 90, 44, 575, 265, 0.966788, 133, 123, 0.000000, 10, 4, 0.623047, 0.000000
100, 90, 45, 491, 244, 0.535953, 119, 118, 0.000000, 13, 8, 0.133423, 0.000000
100, 90, 46, 522, 266, 0.315117, 117, 107, 0.000000, 17, 9, 0.314529, 0.000000
100, 90, 47, 563, 276, 0.663268, 128, 123, 0.000000, 11, 6, 0.274414, 0.000000
100, 90, 48, 579, 261, 0.990064, 126, 125, 0.000000, 17, 8, 0.500000, 0.000000
100, 90, 49, 510, 248, 0.717553, 165, 163, 0.000000, 17, 5, 0.928268, 0.000000
