Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
55,29,475690,294290,114610,179680,87290,37410,49880,29400,12600,16800,67200,12600,54600,110400,52000,58400,169000,64000,105000,12400,
55,30,491595,296995,130945,166050,105995,43645,62350,39900,18900,21000,73500,33600,39900,77600,34800,42800,176000,56000,120000,18600,
56,0,550260,317460,111405,206055,99760,18705,81055,33600,12600,21000,65700,27900,37800,118400,52200,66200,208000,88000,120000,24800,
56,1,580735,341135,138545,202590,130935,43645,87290,25200,4200,21000,71400,35700,35700,113600,55000,58600,221000,56000,165000,18600,
56,2,505860,296260,135080,161180,99760,49880,49880,42000,14700,27300,65100,27300,37800,89400,43200,46200,191000,56000,135000,18600,
56,3,438860,277060,133010,144050,99760,37410,62350,37800,16800,21000,65100,42000,23100,74400,36800,37600,137000,32000,105000,24800,
56,4,482925,281325,114575,166750,93525,31175,62350,27300,10500,16800,80100,38100,42000,80400,34800,45600,183000,48000,135000,18600,
56,5,520355,326555,129705,196850,81055,18705,62350,42000,16800,25200,77700,42000,35700,125800,52200,73600,169000,64000,105000,24800,
56,6,514270,273670,129810,143860,74820,37410,37410,39900,16800,23100,66150,23400,42750,92800,52200,40600,222000,72000,150000,18600,
56,7,493225,299425,132845,166580,93525,43645,49880,33600,14700,18900,77700,39900,37800,94600,34600,60000,169000,64000,105000,24800,
56,8,473535,263935,127690,136245,68585,24940,43645,42000,18900,23100,54750,31650,23100,98600,52200,46400,191000,56000,135000,18600,
56,9,470605,261805,135845,125960,81055,43645,37410,29400,14700,14700,58950,31500,27450,92400,46000,46400,184000,64000,120000,24800,
56,10,448690,263890,107510,156380,87290,37410,49880,31500,14700,16800,65100,29400,35700,80000,26000,54000,160000,40000,120000,24800,
56,11,541830,317030,109010,208020,112230,37410,74820,37800,16800,21000,76200,25800,50400,90800,29000,61800,200000,80000,120000,24800,
56,12,425720,254120,129675,124445,74820,31175,43645,35700,14700,21000,46200,29400,16800,97400,54400,43000,153000,48000,105000,18600,
56,13,471895,295095,126115,168980,105995,56115,49880,39900,10500,29400,63000,39900,23100,86200,19600,66600,152000,32000,120000,24800,
56,14,508640,277840,140575,137265,87290,31175,56115,25200,14700,10500,101550,65700,35850,63800,29000,34800,206000,56000,150000,24800,
56,15,441300,263500,110790,152710,62350,24940,37410,35700,16800,18900,82050,40050,42000,83400,29000,54400,153000,48000,105000,24800,
56,16,547595,322995,136245,186750,105995,43645,62350,37800,18900,18900,75600,27300,48300,103600,46400,57200,206000,56000,150000,18600,
56,17,466180,248580,108205,140375,49880,18705,31175,39900,16800,23100,83400,49500,33900,75400,23200,52200,199000,64000,135000,18600,
56,18,407455,275655,108110,167545,81055,37410,43645,50400,16800,33600,67200,23100,44100,77000,30800,46200,107000,32000,75000,24800,
56,19,501725,314125,134710,179415,93525,37410,56115,35700,16800,18900,86100,31500,54600,98800,49000,49800,169000,64000,105000,18600,
56,20,424020,254220,101275,152945,74820,31175,43645,35700,14700,21000,69300,21000,48300,74400,34400,40000,145000,40000,105000,24800,
56,21,540825,317025,142780,174245,93525,49880,43645,37800,18900,18900,81900,33600,48300,103800,40400,63400,199000,64000,135000,24800,
56,22,506525,304725,130510,174215,93525,37410,56115,42000,18900,23100,79800,33600,46200,89400,40600,48800,177000,72000,105000,24800,
56,23,505690,297090,131210,165880,87290,37410,49880,37800,10500,27300,79800,39900,39900,92200,43400,48800,190000,40000,150000,18600,
56,24,531160,344360,153675,190685,99760,31175,68585,33600,16800,16800,88200,48300,39900,122800,57400,65400,162000,72000,90000,24800,
56,25,500245,306445,104355,202090,105995,18705,87290,37800,21000,16800,71850,29850,42000,90800,34800,56000,169000,64000,105000,24800,
56,26,413955,250155,115475,134680,81055,31175,49880,29400,8400,21000,65100,35700,29400,74600,40200,34400,139000,64000,75000,24800,
56,27,565115,318315,120460,197855,118465,37410,81055,29400,6300,23100,59250,36150,23100,111200,40600,70600,222000,72000,150000,24800,
56,28,463825,286025,127545,158480,93525,43645,49880,14700,6300,8400,84000,37800,46200,93800,39800,54000,153000,48000,105000,24800,
56,29,465055,272255,116545,155710,81055,43645,37410,44100,16800,27300,60900,18900,42000,86200,37200,49000,168000,48000,120000,24800,
56,30,501190,285390,143110,142280,87290,37410,49880,31500,16800,14700,63000,48300,14700,103600,40600,63000,191000,56000,135000,24800,
57,0,542045,339445,147460,191985,105995,37410,68585,35700,16800,18900,96750,52650,44100,101000,40600,60400,184000,64000,120000,18600,
57,1,572415,308815,137055,171760,56115,18705,37410,27300,16800,10500,97800,49350,48450,127600,52200,75400,245000,80000,165000,18600,
57,2,448315,238515,117625,120890,56115,31175,24940,39900,18900,21000,55500,21150,34350,87000,46400,40600,185000,80000,105000,24800,
57,3,559555,313755,161445,152310,81055,43645,37410,35700,23100,12600,84000,48300,35700,113000,46400,66600,221000,56000,165000,24800,
57,4,492770,283170,125225,157945,74820,31175,43645,42000,18900,23100,73950,40350,33600,92400,34800,57600,191000,56000,135000,18600,
57,5,490120,297320,126875,170445,74820,31175,43645,37800,14700,23100,65100,29400,35700,119600,51600,68000,168000,48000,120000,24800,
57,6,415525,252725,133910,118815,93525,37410,56115,39900,18900,21000,56700,37800,18900,62600,39800,22800,138000,48000,90000,24800,
57,7,509195,301195,142210,158985,105995,37410,68585,42000,16800,25200,75600,42000,33600,77600,46000,31600,177000,72000,105000,31000,
57,8,470330,290730,131615,159115,112230,56115,56115,46200,18900,27300,60900,25200,35700,71400,31400,40000,161000,56000,105000,18600,
57,9,381285,277685,126910,150775,72885,41710,31175,37800,14700,23100,63000,27300,35700,104000,43200,60800,85000,40000,45000,18600,
57,10,358420,240620,113540,127080,77820,24940,52880,37800,18900,18900,46200,27300,18900,78800,42400,36400,93000,48000,45000,24800,
57,11,515265,306465,145380,161085,118465,49880,68585,31500,12600,18900,81900,48300,33600,74600,34600,40000,184000,64000,120000,24800,
57,12,566025,295425,126340,169085,93525,24940,68585,31500,10500,21000,57600,38700,18900,112800,52200,60600,252000,72000,180000,18600,
57,13,571095,316295,136910,179385,105995,37410,68585,42000,16800,25200,52500,18900,33600,115800,63800,52000,230000,80000,150000,24800,
57,14,533330,325330,129610,195720,112230,37410,74820,33600,10500,23100,77700,35700,42000,101800,46000,55800,177000,72000,105000,31000,
57,15,496740,256140,128210,127930,87290,37410,49880,31500,14700,16800,79350,47100,32250,58000,29000,29000,222000,72000,150000,18600,
57,16,444395,244595,120480,124115,105995,49880,56115,33600,21000,12600,50400,29400,21000,54600,20200,34400,175000,40000,135000,24800,
57,17,461540,278940,125960,152980,87290,37410,49880,42000,18900,23100,48450,23250,25200,101200,46400,54800,164000,104000,60000,18600,
57,18,557210,331410,152395,179015,99760,43645,56115,48300,25200,23100,90750,48750,42000,92600,34800,57800,201000,96000,105000,24800,
57,19,492240,302640,135225,167415,87290,31175,56115,44100,23100,21000,76050,40350,35700,95200,40600,54600,171000,96000,75000,18600,
57,20,468790,280990,111675,169315,87290,31175,56115,31500,10500,21000,76200,46800,29400,86000,23200,62800,163000,88000,75000,24800,
57,21,449425,261825,94810,167015,93525,37410,56115,35700,8400,27300,54600,8400,46200,78000,40600,37400,169000,64000,105000,18600,
57,22,459660,265060,110210,154850,99760,37410,62350,29400,8400,21000,60900,21000,39900,75000,43400,31600,176000,56000,120000,18600,
57,23,541805,286205,155810,130395,81055,37410,43645,37800,18900,18900,91950,53100,38850,75400,46400,29000,237000,72000,165000,18600,
57,24,454875,267275,96760,170515,93525,37410,56115,37800,16800,21000,61350,19350,42000,74600,23200,51400,169000,64000,105000,18600,
57,25,367020,243220,114675,128545,86420,34175,52245,37800,18900,18900,54600,33600,21000,64400,28000,36400,99000,24000,75000,24800,
57,26,561670,324670,129855,194815,74820,18705,56115,39900,14700,25200,88350,44250,44100,121600,52200,69400,206000,56000,150000,31000,
57,27,508555,289955,134505,155450,81055,18705,62350,29400,12600,16800,78300,51000,27300,101200,52200,49000,200000,80000,120000,18600,
57,28,498315,273715,132910,140805,56115,37410,18705,48300,14700,33600,76500,40200,36300,92800,40600,52200,206000,56000,150000,18600,
57,29,506790,306190,122875,183315,87290,31175,56115,35700,14700,21000,71400,33600,37800,111800,43400,68400,182000,32000,150000,18600,
57,30,561260,299460,113945,185515,99760,43645,56115,23100,4200,18900,87000,42900,44100,89600,23200,66400,237000,72000,165000,24800,
58,0,519525,327725,170115,157610,93525,56115,37410,27300,16800,10500,98700,46200,52500,108200,51000,57200,167000,32000,135000,24800,
58,1,471995,298395,136110,162285,105995,37410,68585,39900,14700,25200,69300,37800,31500,83200,46200,37000,155000,80000,75000,18600,
58,2,472790,309190,122740,186450,87290,24940,62350,29400,16800,12600,98700,46200,52500,93800,34800,59000,145000,40000,105000,18600,
58,3,465055,279255,136240,143015,81055,24940,56115,33600,18900,14700,84000,46200,37800,80600,46200,34400,161000,56000,105000,24800,
58,4,451485,257685,102040,155645,68585,24940,43645,25200,10500,14700,71700,31800,39900,92200,34800,57400,169000,64000,105000,24800,
58,5,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
58,6,445175,236575,109245,127330,93525,43645,49880,27300,10500,16800,46350,14700,31650,69400,40400,29000,190000,40000,150000,18600,
58,7,554505,307705,126325,181380,81055,31175,49880,37800,16800,21000,76050,31950,44100,112800,46400,66400,222000,72000,150000,24800,
58,8,451525,271925,133110,138815,93525,37410,56115,31500,21000,10500,52500,39900,12600,94400,34800,59600,161000,56000,105000,18600,
58,9,413460,263860,124575,139285,99760,31175,68585,25200,14700,10500,90300,44100,46200,48600,34600,14000,131000,56000,75000,18600,
58,10,486960,301160,128975,172185,99760,31175,68585,27300,10500,16800,77700,44100,33600,96400,43200,53200,161000,56000,105000,24800,
58,11,457860,284460,124910,159550,99760,37410,62350,27300,16800,10500,63000,18900,44100,94400,51800,42600,161000,56000,105000,12400,
58,12,547740,293940,146245,147695,87290,43645,43645,33600,12600,21000,89250,29400,59850,83800,60600,23200,229000,64000,165000,24800,
58,13,516130,290530,108575,181955,112230,31175,81055,35700,14700,21000,68400,45300,23100,74200,17400,56800,207000,72000,135000,18600,
58,14,498920,296120,127475,168645,74820,31175,43645,37800,16800,21000,73500,27300,46200,110000,52200,57800,178000,88000,90000,24800,
58,15,444860,268060,92345,175715,99760,43645,56115,31500,8400,23100,58800,23100,35700,78000,17200,60800,152000,32000,120000,24800,
58,16,482450,258650,136740,121910,62350,24940,37410,42000,23100,18900,61500,42300,19200,92800,46400,46400,199000,64000,135000,24800,
58,17,459530,295730,144780,150950,112230,49880,62350,37800,14700,23100,77700,37800,39900,68000,42400,25600,139000,64000,75000,24800,
58,18,411855,263055,115275,147780,81055,31175,49880,31500,14700,16800,65100,29400,35700,85400,40000,45400,124000,64000,60000,24800,
58,19,540430,323830,140680,183150,112230,49880,62350,37800,14700,23100,50400,27300,23100,123400,48800,74600,198000,48000,150000,18600,
58,20,504425,303625,129610,174015,93525,37410,56115,39900,12600,27300,84000,33600,50400,86200,46000,40200,176000,56000,120000,24800,
58,21,525595,294795,130010,164785,105995,37410,68585,31500,16800,14700,56700,29400,27300,100600,46400,54200,206000,56000,150000,24800,
58,22,576905,316105,138275,177830,81055,31175,49880,35700,16800,18900,94950,38100,56850,104400,52200,52200,236000,56000,180000,24800,
58,23,468625,280225,136745,143480,93525,43645,49880,35700,16800,18900,67200,35700,31500,83800,40600,43200,176000,56000,120000,12400,
58,24,501095,293295,145710,147585,105995,37410,68585,39900,18900,21000,67200,46200,21000,80200,43200,37000,183000,48000,135000,24800,
58,25,534090,318290,142940,175350,87290,24940,62350,42000,21000,21000,88200,42000,46200,100800,55000,45800,191000,56000,135000,24800,
58,26,544530,347130,134510,212620,112230,37410,74820,42000,14700,27300,71700,36000,35700,121200,46400,74800,185000,80000,105000,12400,
58,27,515320,327720,167610,160110,74820,37410,37410,44100,16800,27300,105000,58800,46200,103800,54600,49200,169000,64000,105000,18600,
58,28,515400,290600,140010,150590,62350,37410,24940,35700,16800,18900,82350,33600,48750,110200,52200,58000,200000,80000,120000,24800,
58,29,449190,285390,126675,158715,87290,31175,56115,42000,14700,27300,69300,37800,31500,86800,43000,43800,139000,64000,75000,24800,
58,30,524630,308830,133045,175785,112230,43645,68585,35700,14700,21000,69300,31500,37800,91600,43200,48400,191000,56000,135000,24800,
59,0,484750,276950,122270,154680,62350,12470,49880,25200,10500,14700,71400,35700,35700,118000,63600,54400,183000,48000,135000,24800,
59,1,493240,276440,109725,166715,87290,31175,56115,29400,16800,12600,67950,38550,29400,91800,23200,68600,192000,72000,120000,24800,
59,2,472930,296130,110545,185585,116530,43645,72885,33600,16800,16800,67200,27300,39900,78800,22800,56000,152000,32000,120000,24800,
59,3,520425,285825,105910,179915,93525,37410,56115,44550,23550,21000,63750,21750,42000,84000,23200,60800,216000,96000,120000,18600,
59,4,512665,319865,128710,191155,118465,37410,81055,29400,8400,21000,79800,39900,39900,92200,43000,49200,168000,48000,120000,24800,
59,5,473960,312960,140245,172715,108360,52245,56115,27300,10500,16800,81900,39900,42000,95400,37600,57800,130000,40000,90000,31000,
59,6,539755,277155,104820,172335,81055,12470,68585,33600,6300,27300,81300,45450,35850,81200,40600,40600,244000,64000,180000,18600,
59,7,569925,345125,129510,215615,93525,37410,56115,35700,12600,23100,77700,18900,58800,138200,60600,77600,200000,80000,120000,24800,
59,8,359685,248885,84405,164480,85785,18705,67080,35700,10500,25200,58800,21000,37800,68600,34200,34400,86000,56000,30000,24800,
59,9,360085,262685,98775,163910,68585,31175,37410,42000,14700,27300,48300,10500,37800,103800,42400,61400,85000,40000,45000,12400,
59,10,449675,262875,113625,149250,93525,31175,62350,31500,12600,18900,71850,46650,25200,66000,23200,42800,162000,72000,90000,24800,
59,11,483255,296455,134340,162115,81055,24940,56115,33600,14700,18900,75600,39900,35700,106200,54800,51400,162000,72000,90000,24800,
59,12,568590,325990,155460,170530,87290,37410,49880,39900,12600,27300,65400,35850,29550,133400,69600,63800,224000,104000,120000,18600,
59,13,554060,328460,144575,183885,99760,31175,68585,39900,21000,18900,90600,40200,50400,98200,52200,46000,207000,72000,135000,18600,
59,14,471495,294695,131980,162715,105995,49880,56115,33600,14700,18900,111300,58800,52500,43800,8600,35200,152000,32000,120000,24800,
59,15,362400,211800,92690,119110,62350,24940,37410,33600,10500,23100,46650,34050,12600,69200,23200,46000,132000,72000,60000,18600,
59,16,540025,315225,136675,178550,93525,31175,62350,44100,16800,27300,82200,42300,39900,95400,46400,49000,200000,80000,120000,24800,
59,17,520430,310630,145145,165485,112230,43645,68585,42000,14700,27300,50400,37800,12600,106000,49000,57000,185000,80000,105000,24800,
59,18,476885,305285,125570,179715,68585,12470,56115,37800,16800,21000,60900,44100,16800,138000,52200,85800,153000,48000,105000,18600,
59,19,392690,245890,106910,138980,87290,37410,49880,42000,14700,27300,63000,21000,42000,53600,33800,19800,122000,32000,90000,24800,
59,20,509175,291375,118860,172515,93525,37410,56115,33600,16800,16800,71850,29850,42000,92400,34800,57600,193000,88000,105000,24800,
59,21,510505,300705,135295,165410,81055,43645,37410,35700,16800,18900,79950,40050,39900,104000,34800,69200,185000,80000,105000,24800,
59,22,452490,294890,144810,150080,87290,37410,49880,42000,16800,25200,71400,42000,29400,94200,48600,45600,139000,64000,75000,18600,
59,23,337150,242350,99240,143110,98850,36940,61910,25200,10500,14700,65100,29400,35700,53200,22400,30800,70000,40000,30000,24800,
59,24,504535,286935,100385,186550,68585,6235,62350,37800,16800,21000,78750,36750,42000,101800,40600,61200,199000,64000,135000,18600,
59,25,564360,300760,137710,163050,99760,37410,62350,23100,16800,6300,76500,42900,33600,101400,40600,60800,245000,80000,165000,18600,
59,26,603410,316810,143445,173365,99760,43645,56115,29400,12600,16800,83250,40800,42450,104400,46400,58000,268000,88000,180000,18600,
59,27,423620,251020,141510,109510,74820,37410,37410,46200,14700,31500,37800,37800,0,92200,51600,40600,154000,64000,90000,18600,
59,28,520125,310525,136575,173950,93525,31175,62350,35700,14700,21000,77700,35700,42000,103600,55000,48600,191000,56000,135000,18600,
59,29,455930,292130,121945,170185,112230,43645,68585,33600,16800,16800,65100,35700,29400,81200,25800,55400,139000,64000,75000,24800,
59,30,465095,295295,166415,128880,118895,69015,49880,44100,21000,23100,69300,42000,27300,63000,34400,28600,145000,40000,105000,24800,
60,0,542045,339445,147460,191985,105995,37410,68585,35700,16800,18900,96750,52650,44100,101000,40600,60400,184000,64000,120000,18600,
